adm3_psgc,adm2_psgc,adm1_psgc,adm3_en,geo_level,alcantara_samson,angara_sonny,aquino_bam,belgica_greco,binay_nancy,casino_teddy,cayetano_alanpeter,cojuangco_tingting,david_lito,delosreyes_jc,ejercito_jv,enrile_juanponce_jr,escudero_chiz,falcone_bal,gordon_dick,hagedorn_ed,honasan_gringo,hontiveros_risa,legarda_loren,llasos_marwil,maceda_manong_ernie,madrigal_jamby,magsaysay_mitos,magsaysay_ramon_jr,montano_mon,penson_ricardo,pimentel_koko,poe_grace,seneres_christian,trillanes_antonio_iv,villanueva_eddie,villar_cynthia,zubiri_migz
803719000,803700000,800000000,Hilongos,Mun,344,3529,4975,233,4363,671,5079,992,245,269,2391,2619,3919,890,4564,1145,2570,2664,3892,165,919,2136,1845,4019,299,187,3745,4365,191,2698,970,2910,2791
803720000,803700000,800000000,Hindang,Mun,133,1600,1836,107,1744,229,1899,207,106,110,985,1118,1654,694,1054,570,876,1090,1655,51,247,692,602,1559,100,101,1554,1856,61,1012,381,1479,1211
803721000,803700000,800000000,Inopacan,Mun,206,1920,2968,150,2545,314,2408,447,145,176,1307,1317,2286,160,1578,729,1295,1229,2420,74,351,1459,982,2405,133,113,1937,2470,63,1444,626,1556,1526
803722000,803700000,800000000,Isabel,Mun,1861,6138,7605,668,7339,2012,7523,1298,604,631,4771,5332,6802,480,4919,2530,5553,3968,7795,338,1670,2835,3151,5175,458,447,6346,7256,355,5033,2402,7141,5242
803723000,803700000,800000000,Jaro,Mun,650,5800,4912,495,6554,1290,6699,896,417,313,4877,2951,6842,298,2683,2072,5385,3524,6646,182,817,2756,2100,4359,333,280,5165,7158,238,6387,1755,4427,3275
803724000,803700000,800000000,Javier,Mun,323,4394,4182,190,3705,307,4398,474,270,226,1599,2509,4062,216,921,450,1676,3103,4240,155,309,1666,1142,3373,112,102,3798,4517,184,2393,543,3800,1097
803725000,803700000,800000000,Julita,Mun,325,2201,1800,231,3145,477,2724,536,219,144,2130,1343,2568,188,1293,729,2019,1470,2775,96,432,992,984,1462,234,158,1980,2897,92,1805,648,1854,1285
803726000,803700000,800000000,Kananga,Mun,978,5912,11157,614,7081,1260,6375,1979,520,535,4673,5199,7055,483,3281,1581,4562,3596,7321,364,1999,4195,3096,6604,486,492,5174,7271,244,4132,1637,5754,4652
803728000,803700000,800000000,La Paz,Mun,228,2758,2130,148,4555,768,3333,463,197,170,2696,1937,3349,163,1753,1097,2474,1444,3417,77,720,991,1142,1802,226,130,2631,3355,81,2373,791,2637,2463
803729000,803700000,800000000,Leyte,Mun,588,3691,4775,411,4639,613,4130,1799,277,331,3020,2351,3651,290,2299,1255,3052,1693,3663,141,1228,1913,1566,3044,237,235,2674,3859,161,2362,846,3654,2249
803730000,803700000,800000000,Macarthur,Mun,258,2440,2224,192,4041,705,2997,529,212,190,2690,1799,3060,192,1758,998,2639,1368,3466,120,635,1178,1553,1911,225,188,2469,3485,94,2244,888,2212,1794
803731000,803700000,800000000,Mahaplag,Mun,473,2436,2762,442,3343,569,2859,543,346,180,1280,1915,2342,177,1705,917,1628,1391,2492,97,430,1251,1148,2321,152,133,2273,2765,103,1624,917,2213,1580
803733000,803700000,800000000,Matag-Ob,Mun,201,1586,2083,147,1201,239,1559,293,138,115,631,976,1345,81,678,355,632,874,1322,37,194,784,396,1592,65,67,1156,1531,46,732,340,1109,894
803734000,803700000,800000000,Matalom,Mun,445,4788,6406,301,4451,586,5089,567,334,359,2364,2744,4831,353,2124,977,2129,3733,4901,149,527,1918,1802,4774,276,217,4379,5235,210,2378,825,4375,4548
803735000,803700000,800000000,Mayorga,Mun,64,513,559,34,853,170,678,125,49,38,497,361,790,30,264,231,527,484,849,38,115,330,258,445,60,58,552,848,22,485,187,520,373
803736000,803700000,800000000,Merida,Mun,482,3107,3430,250,3321,684,3147,525,212,202,1852,2047,3094,205,1898,1002,1925,1659,3471,175,681,1280,1468,2548,292,255,2684,3176,107,1779,990,2877,2027
803738000,803700000,800000000,Ormoc City,City,3419,32264,33575,2453,29819,9311,28048,5596,2240,2641,20069,18280,29851,2192,18081,9350,19026,15901,31112,1651,6705,11817,12613,23849,1828,1995,24166,33338,1472,19713,8221,24621,18920
803739000,803700000,800000000,Palo,Mun,866,9217,9816,702,10169,2705,10137,1690,708,740,7583,5649,11003,673,5515,3992,7329,6601,10016,436,1546,4192,3414,7678,499,507,8746,12643,488,8149,2824,7394,5314
803740000,803700000,800000000,Palompon,Mun,794,8532,11107,579,8796,1218,8242,1089,514,696,3537,6211,7520,677,3557,2079,3683,5476,7971,284,1162,3805,3054,8829,377,434,7206,9009,512,3800,2666,7540,4204
803741000,803700000,800000000,Pastrana,Mun,51,472,388,35,641,94,570,98,46,21,456,268,586,27,256,172,423,261,611,18,100,214,170,297,44,24,421,618,16,598,127,334,279
803742000,803700000,800000000,San Isidro,Mun,34,238,531,28,325,36,208,231,22,15,252,118,165,18,166,53,246,106,205,6,143,240,199,372,16,17,141,219,7,109,74,175,241
803743000,803700000,800000000,San Miguel,Mun,175,2071,1987,140,2660,386,2211,391,136,122,1738,1257,2339,107,1164,840,1613,1142,2356,67,305,715,751,1366,149,121,1890,2612,75,1628,699,1436,1020
803744000,803700000,800000000,Santa Fe,Mun,91,1039,999,87,1448,216,1220,218,57,60,1140,682,1409,81,653,418,965,741,1342,29,247,410,377,773,90,64,1084,1630,114,998,426,990,729
803745000,803700000,800000000,Tabango,Mun,157,881,1181,104,1208,154,972,562,91,76,686,555,908,84,655,282,728,575,1005,30,324,414,604,743,79,69,813,1097,45,543,337,782,865
803746000,803700000,800000000,Tabontabon,Mun,123,1298,1004,114,1619,308,1231,286,138,74,1014,648,1410,76,616,440,1076,617,1278,45,204,454,414,750,70,81,1099,1372,42,821,579,764,603
803748000,803700000,800000000,Tanauan,Mun,609,8160,7327,488,12334,3280,10462,2045,528,501,8462,6233,10600,583,6657,3520,9415,5857,11042,466,2596,3470,4039,6075,690,665,8304,11376,352,8014,2294,7206,6096
803749000,803700000,800000000,Tolosa,Mun,166,2048,1544,121,2973,571,2375,365,120,134,2188,1456,2436,153,1334,1085,1965,1444,2384,69,458,814,825,1478,112,150,1933,2898,87,1783,642,1800,1228
803750000,803700000,800000000,Tunga,Mun,106,1391,1150,106,1571,429,1570,218,106,95,1139,747,1674,102,757,827,1286,869,1595,54,221,598,482,955,96,81,1346,1764,50,1169,507,996,774
803751000,803700000,800000000,Villaba,Mun,529,3167,4065,332,3782,545,3386,1222,288,341,2239,2213,2764,317,2298,846,2486,1720,3170,127,918,1479,1494,2404,192,222,2383,3744,165,1775,1097,2546,2332
1908701000,1908700000,1900000000,Barira,Mun,69,3616,5080,144,4300,172,3562,3975,154,65,527,3202,2962,112,684,143,990,1252,4236,51,483,755,585,866,106,100,3781,4610,104,553,168,2992,4188
1908702000,1908700000,1900000000,Buldon,Mun,116,911,1212,101,1264,154,977,630,108,94,947,808,839,90,673,336,1107,1381,1078,31,302,540,564,928,161,89,837,1472,98,1085,282,563,782
1908703000,1908700000,1900000000,City of Cotabato,City,156,2563,2655,136,2459,826,2690,826,115,151,2067,2170,2517,85,1894,1783,2247,2137,2809,85,784,951,733,1697,134,153,2733,3790,129,2423,787,1834,2293
1908705000,1908700000,1900000000,Datu Odin Sinsuat,Mun,776,17711,21491,707,14576,2052,8114,13087,515,395,10412,15768,12952,291,4359,10041,6258,14443,14203,203,1700,3358,2404,12725,487,517,9111,17487,258,8024,1921,11067,14392
1908706000,1908700000,1900000000,Kabuntalan,Mun,26,239,287,10,175,27,176,146,8,19,48,192,88,15,114,71,126,146,325,7,59,38,68,68,21,18,130,430,9,136,35,112,123
1908708000,1908700000,1900000000,Northern Kabuntalan,Mun,11,84,146,3,117,16,108,46,10,8,17,99,50,10,75,50,110,169,103,3,28,24,31,32,14,6,56,164,2,28,24,59,54
1908709000,1908700000,1900000000,Parang,Mun,650,8279,9040,494,6309,1252,8197,3323,414,471,4861,4673,8292,513,4069,2311,5339,5833,8094,255,1717,4798,2588,6281,624,493,8270,10160,342,7178,1421,5316,4161
1908710000,1908700000,1900000000,Sultan Kudarat,Mun,58,861,1428,55,7163,324,4059,6337,36,32,477,4291,501,31,5359,628,5807,824,981,30,5794,419,802,372,48,54,1268,1874,42,681,265,3418,1336
1908711000,1908700000,1900000000,Sultan Mastura,Mun,19,284,629,23,408,44,308,195,27,13,80,161,293,16,187,97,196,406,507,7,116,218,112,231,51,21,330,650,16,260,94,278,235
1908712000,1908700000,1900000000,Talitay,Mun,3,16,40,2,9,4,15,2,1,2,5,7,14,1,14,5,14,9,27,2,6,9,8,12,3,1,9,31,2,22,3,7,10
1908713000,1908700000,1900000000,Upi,Mun,1068,8818,10329,794,7379,1663,8003,5976,733,876,6451,6870,7662,668,5119,2778,7876,4254,9914,402,2206,5340,2743,7072,1456,692,7219,9523,686,7851,2778,5471,5157
1908801000,1908800000,1900000000,Ampatuan,Mun,16,264,323,32,247,30,278,55,13,17,66,275,164,21,145,89,102,154,295,8,55,97,48,144,19,19,204,342,10,146,41,202,146
1908802000,1908800000,1900000000,Buluan,Mun,127,2672,4734,131,3029,257,2428,655,103,114,542,1253,1461,214,993,605,1504,2102,3295,49,347,2068,829,2894,248,195,2816,4512,81,1732,315,1869,1591
1908803000,1908800000,1900000000,Datu Abdullah Sangki,Mun,33,189,173,20,240,29,211,43,18,21,157,232,198,14,130,100,212,107,212,14,43,68,89,159,31,15,196,228,18,180,60,138,155
1908804000,1908800000,1900000000,Datu Anggal Midtimbang,Mun,8,116,233,26,1286,32,310,894,17,6,395,358,179,13,535,24,818,147,310,20,299,36,367,47,10,16,168,378,3,161,34,188,609
1908805000,1908800000,1900000000,Datu Hoffer Ampatuan,Mun,74,249,282,56,753,71,267,452,41,49,447,284,201,58,530,71,506,164,323,42,315,115,400,189,78,62,354,381,30,161,60,277,449
1908806000,1908800000,1900000000,Datu Paglas,Mun,185,3240,4851,267,6943,374,2605,1522,151,155,1245,2320,1500,173,1823,727,2752,1505,3368,58,693,571,802,1756,165,151,1730,3984,91,1505,411,1795,7626
1908809000,1908800000,1900000000,Datu Saudi Ampatuan,Mun,33,131,224,9,218,19,138,54,25,8,88,108,96,21,76,52,121,79,222,7,55,68,48,65,16,13,112,250,8,161,35,90,121
1908810000,1908800000,1900000000,Datu Unsay,Mun,20,28,74,14,122,14,46,72,5,10,71,41,44,17,62,12,61,7,46,5,44,28,48,28,8,5,38,34,4,34,7,26,74
1908811000,1908800000,1900000000,Gen. S.K. Pendatun,Mun,10,64,88,5,66,7,77,15,5,3,32,43,56,4,32,22,33,57,104,3,9,41,18,44,11,11,67,110,1,46,18,44,41
1908812000,1908800000,1900000000,Guindulungan,Mun,26,121,233,17,177,20,113,97,17,10,50,86,58,12,92,29,150,44,195,5,68,76,94,78,12,12,107,178,6,98,28,58,110
1908813000,1908800000,1900000000,Mamasapano,Mun,20,101,163,13,134,31,123,70,18,20,47,91,65,15,71,42,78,44,108,13,26,48,49,73,18,20,74,132,18,61,41,65,69
1908814000,1908800000,1900000000,Mangudadatu,Mun,35,468,784,43,462,54,435,121,25,28,112,239,135,47,179,82,412,251,350,24,68,227,119,421,68,29,446,696,30,501,41,393,241
1908815000,1908800000,1900000000,Pagagawan,Mun,212,1325,2125,177,1748,218,1257,599,148,193,820,1287,1117,247,817,349,1231,868,1964,156,653,844,683,937,282,207,1328,1806,153,1301,444,1029,1163
1908816000,1908800000,1900000000,Pagalungan,Mun,63,697,839,35,1316,84,678,487,40,49,436,1327,291,67,427,206,944,931,687,59,531,227,395,312,138,91,967,935,43,468,117,448,767
1908820000,1908800000,1900000000,Shariff Aguak,Mun,145,846,839,93,1072,132,776,462,101,94,433,649,581,87,632,335,677,508,951,39,298,330,358,451,131,117,650,935,51,485,177,504,760
1908822000,1908800000,1900000000,South Upi,Mun,694,3047,3592,438,3637,626,2648,2338,479,568,3299,3639,2480,500,2065,1078,3852,1195,4843,272,1197,1603,1598,2179,1007,564,2650,3171,393,2676,1339,1832,3201
1908824000,1908800000,1900000000,Talayan,Mun,1,3,18,0,472,2,0,433,0,1,430,282,8,6,388,3,457,0,14,0,421,0,425,0,2,0,67,14,0,0,0,0,446
1704001000,1704000000,1700000000,Boac,Mun,680,11461,8905,527,9354,1488,11616,1067,515,818,8729,6623,11137,405,7022,4729,8615,5758,12776,341,1641,4136,2566,5801,463,665,7708,12351,332,9143,3074,8447,4631
1704002000,1704000000,1700000000,Buenavista,Mun,292,3285,3055,201,3975,418,3596,374,311,295,3596,2416,3484,166,2152,2007,2932,1487,4494,121,523,1526,1037,1690,277,193,2164,4576,112,2667,1337,2682,1518
1704003000,1704000000,1700000000,Gasan,Mun,158,3061,2714,148,2880,389,3579,378,101,142,2741,2248,3644,79,2098,2043,2601,1676,3967,66,473,1155,675,1696,129,148,2184,4171,72,2643,1010,2484,1445
1704004000,1704000000,1700000000,Mogpog,Mun,406,6690,5397,308,6307,902,7386,649,280,421,5971,3748,7217,180,3850,3272,5485,3519,8572,171,1015,2247,1516,3614,295,339,4960,7954,170,7012,2015,5314,2840
1704005000,1704000000,1700000000,Santa Cruz,Mun,437,6323,5035,284,5454,921,6493,470,292,398,5325,3930,5677,238,3566,2868,4501,2836,6663,160,898,1761,1709,2886,332,481,4382,6724,158,4449,1958,4633,2731
1704006000,1704000000,1700000000,Torrijos,Mun,490,4830,4061,275,4834,548,5227,312,207,334,3872,2689,4478,168,2331,1842,3577,1794,5906,125,571,1389,1010,1915,223,270,3087,5276,141,3667,1448,3629,1742
504101000,504100000,500000000,Aroroy,Mun,1472,5953,7196,811,10149,2576,6966,1160,759,780,5101,6877,7593,720,5580,3466,5896,2885,9656,450,1239,2708,2459,3882,792,704,6807,7884,384,8202,2969,6270,3250
504102000,504100000,500000000,Baleno,Mun,441,2661,3738,361,3955,748,3602,472,308,377,2710,2177,3785,270,2183,1970,3020,2190,4574,221,616,1626,1274,2082,394,353,2665,3977,157,2963,1894,2485,1706
504103000,504100000,500000000,Balud,Mun,599,2830,3715,363,4916,663,3668,1574,392,523,2722,2751,3612,315,2393,1879,2815,1586,4683,269,730,1449,1757,2366,453,334,3096,3844,217,1951,1454,2923,2492
504104000,504100000,500000000,Batuan,Mun,214,1579,1923,130,2195,693,1950,188,155,139,1659,1360,2011,107,1299,1594,1918,727,2169,110,316,631,575,858,100,93,1154,1952,43,1067,595,1342,672
504105000,504100000,500000000,Cataingan,Mun,774,4494,4862,558,4613,1550,4204,814,505,583,2999,3257,3670,497,2987,1563,3231,1895,5640,615,1112,2197,2105,3380,908,794,3990,4848,278,3709,2022,3674,2100
504106000,504100000,500000000,Cawayan,Mun,1995,5171,5837,1038,6026,2455,5517,1017,900,1194,2909,4473,4439,574,3612,2437,2712,2322,6455,362,1215,2304,2184,3523,931,617,4101,5307,468,2766,2656,4508,3262
504111000,504100000,500000000,City of Masbate,City,1384,10919,11928,1098,13120,3816,12117,1274,1015,1393,9477,8355,13547,751,8844,10589,10074,7172,15097,864,2306,4934,4817,8448,882,1013,10862,15483,515,10655,4819,11988,6175
504107000,504100000,500000000,Claveria,Mun,841,3172,3849,458,4346,1111,3337,526,315,355,2494,2227,3704,471,1959,2442,2535,1257,4424,193,630,1379,1185,2084,382,320,2176,2974,163,1723,949,2460,1871
504108000,504100000,500000000,Dimasalang,Mun,618,3215,2674,408,3360,1329,2839,579,268,372,2026,2054,2469,296,2227,1488,2338,1309,3617,306,685,1099,1203,1892,408,421,2221,3461,174,1822,1248,2309,1324
504109000,504100000,500000000,Esperanza,Mun,276,1041,1247,171,1382,909,1165,179,163,211,760,941,940,111,1145,501,729,567,1580,123,255,521,508,861,178,127,895,1405,193,777,862,1125,669
504110000,504100000,500000000,Mandaon,Mun,1045,4369,5318,652,5926,1142,5168,802,647,825,4141,3634,4297,455,3292,2748,3866,2068,6000,555,1161,2062,2248,3308,748,509,4812,5232,360,3413,2560,4285,2450
504112000,504100000,500000000,Milagros,Mun,806,5352,5898,585,7103,1896,5456,789,617,857,3778,4264,5090,495,3673,3782,4753,2553,6947,378,1030,2166,2562,4383,741,544,6871,5963,370,3668,2099,5400,2460
504113000,504100000,500000000,Mobo,Mun,1648,4422,4031,501,4875,2378,4559,494,463,497,3236,3003,4517,375,2838,2926,3321,2203,6039,360,896,1902,1755,2955,497,435,3801,5273,266,3247,1884,3866,2146
504114000,504100000,500000000,Monreal,Mun,533,3623,4099,310,4119,2085,3909,355,227,201,2882,2802,3734,238,3346,2081,3311,1312,3973,176,505,1105,1120,1739,271,310,2026,3255,119,1912,994,2854,1177
504115000,504100000,500000000,Palanas,Mun,475,2570,2698,247,2823,1337,2550,395,433,436,2057,2477,2210,227,1617,1165,2310,1070,3440,292,522,1008,1259,1780,301,264,2349,2938,184,1987,968,2195,1300
504116000,504100000,500000000,Pio V. Corpus,Mun,82,536,375,51,593,146,413,77,34,38,266,519,410,27,280,199,260,163,701,29,67,152,154,237,37,37,282,403,23,247,199,445,202
504117000,504100000,500000000,Placer,Mun,791,3021,3221,365,3719,882,3365,628,463,564,1927,3710,2644,278,2133,1259,2005,1593,5343,326,629,1309,1386,2275,440,347,2516,3613,234,1885,1923,2740,1939
504118000,504100000,500000000,San Fernando,Mun,124,1359,1482,84,1757,698,1581,147,72,114,1318,1114,1806,74,1038,1181,1563,655,1766,54,225,471,418,675,103,90,995,1588,37,959,516,1268,647
504120000,504100000,500000000,San Pascual,Mun,543,2650,2843,377,2953,888,2779,382,300,235,1759,2167,2108,157,1650,1068,1818,864,2960,114,344,888,653,1142,183,167,1430,2323,75,1442,542,1906,984
504121000,504100000,500000000,Uson,Mun,1423,6064,5999,936,6556,1844,5984,898,694,577,4242,4265,5456,510,3684,3204,4002,2602,7412,327,1163,2211,2548,3916,810,530,4500,6478,457,3881,2700,4605,2460
1004201000,1004200000,1000000000,Aloran,Mun,285,3088,3324,183,3129,1174,3535,548,142,501,2041,2127,3499,124,1590,685,1856,2001,3477,85,715,1149,849,1947,177,131,3961,4449,127,2794,1410,3294,3489
1004202000,1004200000,1000000000,Baliangao,Mun,81,1175,863,49,1450,126,1280,164,31,85,1019,610,1087,27,841,168,982,411,738,20,172,301,278,473,44,37,1569,993,20,1006,644,916,1149
1004203000,1004200000,1000000000,Bonifacio,Mun,643,3981,4195,252,4639,546,3998,1646,390,459,2746,2980,3767,188,2156,1119,2957,1781,4335,129,1771,1575,1925,2252,236,186,4266,4435,141,2727,987,3759,4146
1004204000,1004200000,1000000000,Calamba,Mun,189,2646,2910,128,2701,601,3020,339,134,229,1924,1984,2589,80,1553,659,1658,1677,2754,61,497,1081,814,1856,131,120,3154,3610,74,2555,1224,2417,2466
1004209000,1004200000,1000000000,City of Oroquieta,City,727,8598,9007,595,8818,1585,9759,1163,449,928,5766,5519,9197,259,4799,2216,4745,6004,9082,279,1244,3403,2271,5652,364,371,10139,11813,303,7710,3179,8108,9351
1004210000,1004200000,1000000000,City of Ozamiz,City,1566,18140,22072,893,17316,3381,17661,2218,1202,1099,15606,14226,19777,675,12995,4862,10300,10098,19674,602,3864,8250,5787,11498,858,924,21032,23190,611,13977,6308,17897,17325
1004215000,1004200000,1000000000,City of Tangub,City,717,11133,11338,412,10787,926,5250,1057,437,440,4068,8918,4728,220,8288,5750,2926,2700,11255,255,5876,2953,6535,3914,299,280,9171,5934,210,3998,1530,9119,9569
1004205000,1004200000,1000000000,Clarin,Mun,398,3822,4984,248,4402,793,4457,468,302,222,2783,2938,4046,157,2315,920,2372,2435,4167,121,833,2193,1269,2773,221,217,7438,5162,149,3573,1531,5390,3244
1004206000,1004200000,1000000000,Concepcion,Mun,65,699,690,19,653,57,655,35,15,29,99,100,651,9,50,25,84,553,609,3,19,63,49,91,18,5,648,672,13,648,98,592,690
1004217000,1004200000,1000000000,Don Victoriano Chiongbian,Mun,156,464,548,61,555,96,411,83,102,87,361,352,466,65,278,127,300,223,572,41,73,266,175,358,85,51,517,485,27,299,255,380,406
1004207000,1004200000,1000000000,Jimenez,Mun,287,3105,3388,262,3836,767,3467,611,170,358,2295,2198,3343,201,2392,990,1908,2253,3128,75,722,1264,1041,2156,174,169,3780,4336,231,2893,1483,2417,3198
1004208000,1004200000,1000000000,Lopez Jaena,Mun,262,2503,2835,164,2574,363,2850,244,111,285,1440,1775,2314,90,1034,355,1249,1704,2754,80,546,1060,530,1443,118,119,2735,3184,114,2129,573,2216,3709
1004211000,1004200000,1000000000,Panaon,Mun,86,1054,1159,83,1096,252,1206,116,50,96,775,760,1748,45,1173,246,715,694,1175,28,151,418,364,772,51,50,1872,1560,40,1043,489,879,1510
1004212000,1004200000,1000000000,Plaridel,Mun,219,2969,4251,166,3780,489,4637,459,126,181,2261,2259,3747,84,2372,598,2013,2046,4440,64,1360,1189,839,1806,134,136,4511,4441,83,3863,1672,5358,4262
1004213000,1004200000,1000000000,Sapang Dalaga,Mun,269,1968,2021,97,2104,159,1996,166,57,140,639,809,1790,46,472,161,554,1500,1798,19,157,343,326,569,61,46,2102,2127,40,1764,407,1707,1756
1004214000,1004200000,1000000000,Sinacaban,Mun,266,2364,2568,205,1794,534,2427,252,222,144,1264,1263,2309,99,1030,418,1446,3819,1938,127,554,1257,627,1719,163,175,2810,2783,66,1652,769,1601,2092
1004216000,1004200000,1000000000,Tudela,Mun,147,1160,1359,91,1151,322,1360,122,102,81,883,986,1317,54,587,365,689,925,1361,37,153,593,416,860,73,64,1435,1581,40,1124,441,1203,1176
1004301000,1004300000,1000000000,Alubijid,Mun,442,6070,6382,307,4959,1231,5883,402,189,226,3680,3319,5272,210,2670,1000,2818,3864,6306,116,498,3338,1472,3951,226,205,5946,6973,148,4108,2335,5435,6119
1004302000,1004300000,1000000000,Balingasag,Mun,494,5850,7337,375,7543,2511,6799,1093,359,394,6537,5054,5814,264,3777,1455,5624,4527,7070,236,838,2988,1935,4100,382,305,8926,8596,287,5570,2088,5079,9555
1004303000,1004300000,1000000000,Balingoan,Mun,93,1015,1229,72,1441,337,1208,215,96,74,1044,876,1104,68,687,492,913,643,1242,40,163,447,450,689,95,72,1564,1585,37,836,400,1093,1622
1004304000,1004300000,1000000000,Binuangan,Mun,63,680,974,57,983,349,946,150,66,49,780,629,797,39,445,255,665,553,985,24,97,375,259,520,35,38,1295,1094,22,612,318,837,1532
1030500000,1030500000,1000000000,City of Cagayan De Oro,City,3788,75944,76832,3743,78504,28546,83121,11219,3893,4838,74254,52518,82071,2170,61952,27484,57717,53379,77985,2506,14268,33415,25367,54284,3092,3680,86978,95428,2598,67865,31574,62327,102240
1004307000,1004300000,1000000000,City of El Salvador,City,555,7249,8374,404,8213,1841,8553,946,486,501,7198,5734,7817,375,4350,1817,5812,5067,8879,265,1206,4178,2508,5717,449,445,8485,9969,250,7011,2890,6646,9527
1004308000,1004300000,1000000000,City of Gingoog,City,1448,16179,20436,1174,21595,4768,19931,2264,2064,2467,15880,13394,17205,1470,10496,4010,15005,11199,20299,1511,3127,8292,8289,14005,1780,1433,23534,24661,868,16117,7084,16633,22815
1004306000,1004300000,1000000000,Claveria,Mun,383,3596,4105,257,4267,1688,3775,408,223,256,3213,4356,4154,177,2071,995,2322,2014,3958,123,544,1800,1317,2730,305,209,4628,4952,126,3065,1876,3620,5714
